NAME,state,population_2015,population_2020,2015_to_2020_chg
43844,39,3531,4255,0.20504106485414897
43845,39,4878,4488,-0.07995079950799511
43910,39,3035,3331,0.09752883031301485
43933,39,2035,2137,0.050122850122850116
43951,39,126,47,-0.626984126984127
43906,39,8445,8076,-0.0436944937833037
43928,39,117,114,-0.02564102564102566
43934,39,366,387,0.05737704918032782
43935,39,8868,8498,-0.04172304916553904
43945,39,3266,2912,-0.10838946723821186
43946,39,2145,2195,0.02331002331002341
43968,39,6559,6563,0.0006098490623571706
43977,39,2504,2111,-0.15694888178913735
43541,39,208,135,-0.35096153846153844
43547,39,355,529,0.49014084507042255
43554,39,2695,2271,-0.15732838589981446
43609,39,22364,21296,-0.047755321051690225
43620,39,6007,5386,-0.10337939071083735
43701,39,55101,55231,0.002359303823886938
43739,39,2260,2394,0.059292035398230025
43713,39,7272,6715,-0.07659515951595164
43718,39,3364,2672,-0.20570749108204522
43722,39,287,636,1.21602787456446
43748,39,2679,2866,0.06980216498693537
43758,39,3001,3013,0.003998667110963083
43764,39,8644,8405,-0.027649236464599714
43773,39,2997,3238,0.08041374708041382
43811,39,798,649,-0.18671679197994984
43843,39,1420,736,-0.48169014084507045
43915,39,1348,1044,-0.2255192878338279
43942,39,2475,2756,0.1135353535353536
43983,39,443,395,-0.10835214446952601
43986,39,2156,1950,-0.09554730983302406
43344,39,5650,6280,0.1115044247787611
43412,39,4586,4218,-0.08024422154382904
43413,39,1645,993,-0.3963525835866262
43416,39,2837,3121,0.10010574550581608
43431,39,4515,4855,0.07530454042081947
43437,39,472,585,0.23940677966101687
43438,39,138,283,1.0507246376811592
43456,39,483,445,-0.07867494824016563
43522,39,2812,3382,0.20270270270270263
43548,39,662,708,0.06948640483383683
43551,39,37596,39280,0.044791999148845685
43605,39,27699,25843,-0.06700602909852338
43616,39,20892,20455,-0.020917097453570732
43720,39,1258,1217,-0.032591414944356134
43732,39,1742,1470,-0.15614236509758894
43735,39,497,369,-0.2575452716297787
43754,39,1859,1397,-0.24852071005917165
43760,39,2266,1215,-0.4638128861429832
43762,39,6307,5723,-0.09259552877754873
43830,39,6568,6171,-0.060444579780755125
43837,39,1913,1791,-0.06377417668583374
45678,39,1210,923,-0.23719008264462815
45710,39,5922,5226,-0.11752786220871325
45716,39,423,440,0.04018912529550822
45740,39,582,334,-0.42611683848797255
45746,39,445,274,-0.38426966292134834
45772,39,1870,1768,-0.054545454545454564
45789,39,114,111,-0.02631578947368418
45805,39,23837,23168,-0.028065612283424968
45833,39,10733,10451,-0.02627410789154938
45849,39,1251,931,-0.2557953637090328
45865,39,4807,4881,0.01539421676721453
45743,39,1527,1543,0.010478061558611751
45760,39,3294,4090,0.24165148755312682
45767,39,2696,3084,0.14391691394658745
45768,39,1481,1617,0.09182984469952737
45801,39,23907,22637,-0.05312251641778554
45806,39,11195,10961,-0.02090218847699865
45812,39,1964,1938,-0.013238289205702691
45814,39,3202,3094,-0.03372891942535916
45862,39,1418,1393,-0.017630465444287702
45866,39,227,107,-0.5286343612334802
45875,39,11510,11063,-0.038835794960903613
45885,39,12240,12703,0.037826797385621
45896,39,2238,1917,-0.14343163538873993
45898,39,1209,914,-0.24400330851943752
45651,39,6038,5530,-0.0841338191454124
45652,39,3996,3743,-0.06331331331331336
45657,39,2640,1535,-0.4185606060606061
45659,39,2742,2441,-0.10977388767323126
45663,39,6366,6294,-0.011310084825636224
45686,39,3485,3527,0.012051649928263908
45724,39,1872,2468,0.31837606837606836
45735,39,1824,1537,-0.1573464912280702
45745,39,1414,1495,0.05728429985855721
45775,39,1130,1009,-0.10707964601769915
45809,39,143,101,-0.29370629370629375
45820,39,390,681,0.7461538461538462
45003,39,636,497,-0.21855345911949686
45005,39,30403,32011,0.05288951748182735
45001,39,579,650,0.12262521588946451
45014,39,44266,43681,-0.013215560475308363
45052,39,4036,4121,0.02106045589692762
45065,39,5141,5965,0.1602801011476367
45068,39,10987,11796,0.07363247474287804
45107,39,9137,9459,0.03524132647477285
45120,39,2845,2960,0.040421792618629215
45146,39,1400,1623,0.15928571428571425
45155,39,306,412,0.34640522875817004
45157,39,9714,10228,0.052913320980028766
45172,39,107,266,1.485981308411215
45203,39,2287,2430,0.0625273283777874
45229,39,12267,12966,0.056982147224260205
45242,39,22284,21720,-0.025309639203015655
45247,39,22189,22269,0.0036053900581369813
45307,39,303,401,0.32343234323432335
45316,39,121,97,-0.19834710743801653
45328,39,598,653,0.09197324414715724
45335,39,6682,7208,0.07871894642322652
45351,39,273,220,-0.19413919413919412
48642,26,31826,33720,0.059511091560359386
48655,26,6120,5695,-0.06944444444444442
48728,26,319,262,-0.17868338557993735
48735,26,1010,1012,0.001980198019801982
48742,26,1563,1612,0.031349968010236706
48745,26,1320,1279,-0.03106060606060601
48807,26,753,889,0.18061088977423645
48809,26,10690,11090,0.03741814780168373
48823,26,51070,50788,-0.005521832778539237
48854,26,18835,19739,0.047995752588266605
48726,26,6228,5534,-0.11143224149004494
48734,26,7604,7837,0.03064176749079439
48741,26,1989,1872,-0.05882352941176472
48744,26,4527,4051,-0.10514689639938146
48754,26,940,987,0.050000000000000044
48757,26,3735,3831,0.025702811244979973
48801,26,12945,13172,0.017535728080339874
48806,26,1645,1780,0.0820668693009119
48815,26,2216,2362,0.06588447653429608
48818,26,2441,2451,0.004096681687832948
48832,26,1349,1257,-0.06819866567828026
48850,26,4243,4405,0.03818053264199861
48856,26,849,876,0.03180212014134276
48861,26,1671,1738,0.04009575104727703
48866,26,4841,4555,-0.05907870274736626
48895,26,11277,11563,0.02536135497029357
48896,26,254,372,0.46456692913385833
48933,26,2694,2596,-0.036377134372679976
48706,26,40199,38628,-0.039080574143635416
48653,26,9810,10264,0.046279306829765554
48662,26,1506,1495,-0.007304116865869847
48703,26,3032,2895,-0.04518469656992086
48872,26,7071,6438,-0.08952057700466698
48837,26,19216,20551,0.06947335553705236
48840,26,13232,12389,-0.06370918984280527
48847,26,5941,5526,-0.06985356000673293
48875,26,10561,10887,0.030868288987785153
48880,26,10137,10071,-0.006510802012429706
48881,26,5671,5567,-0.018338917298536428
48235,26,45705,46426,0.015775079312985385
48236,26,30316,29592,-0.02388177859875973
48301,26,14319,15024,0.049235281793421404
48302,26,15520,15623,0.006636597938144417
48313,26,33365,33600,0.007043308856586217
48314,26,21129,20624,-0.023900799848549426
48326,26,20994,22856,0.0886920072401638
48328,26,25434,27410,0.07769127938979326
48342,26,16823,16767,-0.0033287760803661914
48353,26,6583,6961,0.05742062889260224
48416,26,4940,5040,0.020242914979757165
48433,26,26245,24975,-0.04839016955610598
48454,26,1273,1182,-0.07148468185388845
48455,26,8323,8348,0.0030037246185270483
48458,26,20924,18712,-0.10571592429745746
48466,26,1642,1512,-0.0791717417783191
48468,26,1282,1164,-0.09204368174726985
48509,26,9262,9380,0.012740228892247796
48519,26,7518,7027,-0.06530992285182224
48602,26,30658,30109,-0.017907234653271598
60423,17,30688,31328,0.02085505735140769
60429,17,15799,15393,-0.02569782897651751
60461,17,4815,4677,-0.0286604361370717
60462,17,39784,40067,0.007113412427106391
60466,17,22254,20856,-0.06282016716095984
60470,17,644,430,-0.33229813664596275
60481,17,11642,11531,-0.009534444253564645
60471,17,14140,13875,-0.018741159830268694
60472,17,5162,4968,-0.03758233242929099
60479,17,757,1082,0.42932628797886396
66517,20,2010,1475,-0.2661691542288557
66527,20,273,271,-0.0073260073260073
66528,20,1067,733,-0.3130271790065604
66535,20,2781,2933,0.05465659834591863
66541,20,244,178,-0.2704918032786885
66542,20,3389,3024,-0.1077013868397757
66605,20,20431,20447,0.0007831236845969869
66606,20,11205,10178,-0.09165551093261937
66615,20,3470,3051,-0.12074927953890491
66618,20,9464,10278,0.08601014370245141
66725,20,5849,5803,-0.00786459223798941
66746,20,227,196,-0.13656387665198233
66756,20,726,1089,0.5
66049,20,27556,31820,0.15473943968645676
66015,20,833,729,-0.12484993997599036
66025,20,8008,7847,-0.020104895104895104
66030,20,22606,24088,0.06555781650889148
66066,20,2433,2518,0.034936292642827826
66073,20,2352,2926,0.24404761904761907
66092,20,4238,4116,-0.02878716375648893
66106,20,24440,23212,-0.05024549918166943
66204,20,19855,18327,-0.07695794510198939
66209,20,19659,20387,0.03703138511623183
66211,20,4455,5153,0.15667789001122334
63363,29,1796,1828,0.017817371937639104
63370,29,9,328,35.44444444444444
63377,29,2756,2754,-0.0007256894049346707
63389,29,6351,7010,0.10376318689970088
63435,29,4463,3940,-0.11718574949585481
63954,29,1106,833,-0.24683544303797467
63956,29,1250,1102,-0.11839999999999995
63829,29,1114,1310,0.17594254937163378
63863,29,6155,5970,-0.03005686433793664
63868,29,678,650,-0.041297935103244865
63937,29,3026,2866,-0.05287508261731655
63941,29,242,150,-0.3801652892561983
63943,29,807,560,-0.30607187112763323
63961,29,1693,1862,0.0998227997637331
63967,29,1694,1699,0.002951593860684776
63088,29,8484,8659,0.02062706270627057
63103,29,7359,9204,0.2507134121483898
63111,29,22327,20608,-0.07699198280109287
63118,29,28113,27805,-0.010955785579625066
63124,29,10841,11107,0.024536481874365856
63132,29,14407,12551,-0.12882626501006456
63134,29,13759,14120,0.026237371902027684
63138,29,20055,18257,-0.08965345300423833
63347,29,3076,2910,-0.053966189856957114
63362,29,7018,7785,0.10929039612425195
58569,38,89,82,-0.0786516853932584
58788,38,1214,1038,-0.1449752883031301
58374,38,627,631,0.006379585326953707
58622,38,1778,1795,0.009561304836895435
58735,38,302,549,0.8178807947019868
58771,38,675,505,-0.2518518518518519
58036,38,309,221,-0.28478964401294493
58103,38,49178,49209,0.0006303631705233403
58277,38,270,167,-0.38148148148148153
58002,38,48,5,-0.8958333333333334
67062,20,4316,4290,-0.0060240963855421326
67118,20,820,659,-0.1963414634146341
67122,20,130,125,-0.038461538461538436
67124,20,8332,7801,-0.06373019683149306
67502,20,24691,24051,-0.025920375845449706
67511,20,348,216,-0.3793103448275862
67572,20,412,392,-0.04854368932038833
67575,20,442,415,-0.06108597285067874
67640,20,548,690,0.25912408759124084
67669,20,1809,1930,0.06688778330569378
67671,20,1807,1562,-0.13558384061981188
67733,20,96,365,2.8020833333333335
67747,20,259,135,-0.4787644787644788
67761,20,272,233,-0.14338235294117652
67837,20,890,1029,0.15617977528089888
67839,20,1279,1162,-0.09147771696637996
67857,20,128,217,0.6953125
67860,20,2818,2378,-0.156139105748758
67870,20,1429,1377,-0.03638908327501744
67953,20,150,82,-0.45333333333333337
67004,20,954,740,-0.22431865828092246
67005,20,16457,15311,-0.06963602114601686
67008,20,550,547,-0.00545454545454549
67016,20,542,474,-0.1254612546125461
67021,20,57,33,-0.42105263157894735
67031,20,2718,2538,-0.06622516556291391
67037,20,28097,28879,0.027832152898886076
67045,20,3308,3279,-0.008766626360338536
67056,20,3067,3145,0.02543201825888497
67059,20,1076,925,-0.14033457249070636
67512,20,189,228,0.20634920634920628
67518,20,68,31,-0.5441176470588236
67524,20,679,585,-0.1384388807069219
67530,20,19394,18493,-0.04645766731978962
67552,20,633,665,0.05055292259083721
67566,20,861,646,-0.24970963995354234
67570,20,1517,1330,-0.12326961107448908
67581,20,341,292,-0.14369501466275658
67622,20,714,592,-0.17086834733893552
67645,20,695,612,-0.11942446043165467
67650,20,203,206,0.014778325123152802
67757,20,522,371,-0.289272030651341
67842,20,556,362,-0.34892086330935257
67849,20,449,395,-0.12026726057906456
67850,20,428,385,-0.10046728971962615
67868,20,252,185,-0.2658730158730159
67876,20,1176,1533,0.3035714285714286
67878,20,2336,2382,0.019691780821917915
67880,20,7888,7444,-0.05628803245436109
66070,20,2518,2389,-0.05123113582208105
66086,20,10210,10801,0.05788442703232133
66101,20,12703,12966,0.020703770762811935
66104,20,25442,26351,0.03572832324502784
66203,20,19384,18759,-0.03224308708212964
66206,20,10207,11430,0.11981973155677483
66221,20,16467,17601,0.06886500273273821
66402,20,2941,3008,0.022781366882012932
66407,20,585,244,-0.5829059829059828
66409,20,2845,3339,0.17363796133567666
68337,31,313,323,0.03194888178913735
68344,31,485,457,-0.057731958762886615
68350,31,220,250,0.13636363636363646
68351,31,850,833,-0.020000000000000018
68357,31,355,303,-0.14647887323943665
68365,31,176,270,0.5340909090909092
68372,31,3282,3993,0.21663619744058504
68403,31,192,189,-0.015625
68434,31,8275,8705,0.05196374622356492
68628,31,846,929,0.09810874704491734
68632,31,3974,3623,-0.08832410669350776
68305,31,4193,4186,-0.0016694490818029983
68340,31,854,905,0.059718969555035084
68355,31,5254,4853,-0.07632280167491434
68362,31,104,31,-0.7019230769230769
68370,31,2238,1894,-0.1537086684539768
68378,31,608,644,0.05921052631578938
68416,31,255,216,-0.15294117647058825
68420,31,1265,1356,0.07193675889328066
68422,31,457,505,0.10503282275711157
68428,31,1415,1377,-0.026855123674911607
68431,31,304,226,-0.256578947368421
68512,31,12584,13900,0.10457724094087739
68521,31,34446,36166,0.04993322882192408
68528,31,6703,5716,-0.14724750111890195
68620,31,2825,2633,-0.06796460176991148
68112,31,10820,11604,0.07245841035120137
68107,31,31548,29206,-0.07423608469633569
68108,31,14974,14869,-0.007012154400961701
68124,31,15599,15532,-0.0042951471248157125
68127,31,21064,21886,0.039023927079377074
68142,31,3332,4401,0.3208283313325331
68304,31,381,249,-0.3464566929133859
68015,31,1021,1358,0.3300685602350637
68037,31,2001,2822,0.4102948525737131
68042,31,93,63,-0.32258064516129037
68050,31,681,631,-0.0734214390602056
68063,31,258,247,-0.04263565891472865
68065,31,1478,1461,-0.011502029769959399
68067,31,1252,1339,0.06948881789137373
68068,31,52,124,1.3846153846153846
68118,31,9078,9521,0.04879929499889846
68131,31,12732,13548,0.06409048067860512
68132,31,14402,15271,0.060338841827523915
68144,31,24242,24874,0.026070456232984096
68310,31,14122,14038,-0.005948165982155529
68331,31,994,1052,0.05835010060362178
68424,31,728,621,-0.146978021978022
68444,31,50,46,-0.07999999999999996
66851,20,543,505,-0.06998158379373853
66780,20,602,513,-0.14784053156146182
66801,20,28417,28450,0.0011612767005666491
66835,20,1139,1206,0.05882352941176472
66856,20,1728,1760,0.0185185185185186
66862,20,79,75,-0.05063291139240511
66866,20,1681,1715,0.020226055919095876
66901,20,6398,6026,-0.0581431697405439
66932,20,129,64,-0.5038759689922481
66964,20,142,117,-0.176056338028169
68960,31,168,183,0.08928571428571419
68360,31,570,478,-0.16140350877192977
68361,31,2527,2207,-0.12663237039968345
68366,31,1221,889,-0.27190827190827194
68368,31,471,558,0.1847133757961783
68377,31,387,403,0.04134366925064592
68380,31,115,47,-0.5913043478260869
68640,31,1530,1198,-0.2169934640522876
68655,31,138,84,-0.3913043478260869
68659,31,130,193,0.48461538461538467
68662,31,1216,1275,0.04851973684210531
68718,31,1724,1662,-0.03596287703016243
68720,31,259,260,0.0038610038610038533
68731,31,3101,3166,0.020960980328926127
68734,31,127,65,-0.4881889763779528
68755,31,216,326,0.5092592592592593
68765,31,1451,1231,-0.15161957270847692
68790,31,741,1021,0.37786774628879893
68823,31,2167,2342,0.08075680664513163
68845,31,20171,22340,0.10753061325665558
68852,31,697,557,-0.2008608321377331
68854,31,886,737,-0.1681715575620768
68859,31,561,541,-0.035650623885918
68860,31,268,310,0.15671641791044766
68871,31,236,293,0.24152542372881358
68872,31,1002,826,-0.17564870259481036
68882,31,396,433,0.09343434343434343
68768,31,592,596,0.006756756756756799
68773,31,168,164,-0.023809523809523836
68774,31,272,200,-0.2647058823529411
68783,31,1058,852,-0.19470699432892247
68786,31,1091,985,-0.09715857011915674
68789,31,171,104,-0.39181286549707606
68801,31,30941,29619,-0.04272647942858987
68803,31,23309,25163,0.07954009181003041
68810,31,1114,955,-0.14272890484739675
68815,31,597,649,0.08710217755443894
68827,31,548,670,0.22262773722627727
68853,31,1538,1448,-0.05851755526657998
68861,31,72,57,-0.20833333333333337
68862,31,2994,2937,-0.019038076152304573
68863,31,1416,1259,-0.11087570621468923
68935,31,792,650,-0.17929292929292928
68004,31,868,951,0.09562211981566815
68029,31,880,905,0.02840909090909083
68036,31,282,329,0.16666666666666674
68040,31,577,417,-0.2772963604852686
68057,31,1579,1430,-0.09436352121595948
68104,31,35330,37582,0.06374186243985291
62248,17,323,406,0.2569659442724459
62282,17,509,480,-0.056974459724950854
62305,17,18877,19016,0.007363458176617099
62622,17,54,0,-1.0
62711,17,16445,16331,-0.0069321982365461166
62712,17,10131,10216,0.008390089823314684
62841,17,137,123,-0.1021897810218978
62856,17,292,325,0.11301369863013688
62902,17,4752,4161,-0.12436868686868685
62205,17,8745,7016,-0.19771297884505434
49744,26,963,596,-0.3811007268951194
49747,26,1813,2305,0.27137341423055705
49757,26,710,992,0.3971830985915492
49760,26,602,673,0.11794019933554822
49764,26,243,401,0.6502057613168724
49770,26,17199,17205,0.00034885749171453817
49783,26,19731,19250,-0.02437788251989259
49788,26,6223,6283,0.009641651936365125
49799,26,2272,2123,-0.065580985915493
49022,26,31611,30761,-0.026889373952105333
49028,26,6464,5863,-0.09297648514851486
49796,26,430,321,-0.2534883720930232
49718,26,713,754,0.057503506311360475
49826,26,216,78,-0.6388888888888888
49839,26,421,366,-0.13064133016627077
49852,26,110,126,0.1454545454545455
49854,26,6396,6196,-0.03126954346466537
49864,26,83,46,-0.4457831325301205
49870,26,3353,3379,0.007754249925439938
49885,26,2092,1777,-0.1505736137667304
49891,26,788,825,0.04695431472081224
49905,26,1914,2416,0.2622779519331244
49910,26,357,315,-0.11764705882352944
49922,26,771,640,-0.1699092088197146
49963,26,1026,886,-0.1364522417153996
49017,26,21486,20710,-0.03611654100344408
49024,26,28584,29822,0.04331094318499851
49046,26,7466,7337,-0.017278328422180578
49053,26,6793,7815,0.15044899160900926
49065,26,6358,6355,-0.0004718464926077859
49071,26,9585,11022,0.14992175273865405
